name,ticker,industry,NIFTY closing,Date,Market Capitalisation,EPS,P/E,P/B,Beta,Industry PE,Industry PB,Risk_Score,risk,alt-score,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Manali Petrochemicals Ltd.,MANALIPETC,Petrochemicals,17359.75,31-03-2023,10371.55,2.86,21.12,1.04,1.7,12.0,1.5,-0.867333333,Moderately risky,2.851050957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.1,318.7,648.3
Manappuram Finance Ltd.,MANAPPURAM,Finance,17359.75,31-03-2023,104699.03,14.61,8.47,1.17,1.47,15.0,1.8,1.776333333,Non risky,0.635297335,13611.5,16546.4,15503.1,11151.4,19529.3,0.0,0.0,0.0,0.0,0.0
Mangalam Cement Ltd.,MANGALAM,Pharmaceuticals,17359.75,31-03-2023,7297.78,7.15,37.12,0.97,1.26,25.0,3.5,0.693057143,Moderately risky,1.107844979,2110.0,3434.6,2903.2,2805.3,2280.0,1885.5,2942.8,3571.6,4269.4,3744.4
Mangalam Global Enterprise Ltd.,MGEL,Edible Oil,17359.75,31-03-2023,2009.06,0.86,16.83,1.57,0.27,15.0,1.7,0.770470588,Non risky,5.749088623,0.0,0.0,0.0,0.0,57.0,22.5,2.9,138.4,108.1,242.5
Marathon Nextgen Realty Ltd.,MARATHON,Realty,17359.75,31-03-2023,12801.66,19.37,14.27,1.63,1.43,12.5,1.5,1.278733333,Non risky,1.582609598,1.4,0.0,0.0,0.0,113.1,1165.4,2921.6,2987.4,3803.3,6374.2
Marico Ltd.,MARICO,FMCG,17359.75,31-03-2023,620421.88,9.12,52.62,16.87,0.52,30.0,6.0,-1.173666667,Moderately risky,9.930064323,3768.3,2515.4,1687.4,0.0,0.0,0.0,1070.0,1090.0,1010.0,750.0
Marine Electricals (India) Ltd.,MARINE,Capital Goods - Electrical Equipment,17359.75,31-03-2023,4397.55,1.57,22.82,2.72,0.51,18.5,2.3,0.230877791,Moderately risky,2.977274341,101.9,117.0,77.6,85.6,58.2,12.5,109.9,118.2,98.1,49.6
Marksans Pharma Ltd.,MARKSANS,Pharmaceuticals,17359.75,31-03-2023,31902.73,2.25,31.3,2.87,1.61,25.0,3.5,-0.457,Moderately risky,2.617283766,78.8,198.2,0.0,0.0,0.0,0.0,0.0,75.2,83.4,35.4
Maruti Suzuki India Ltd.,MARUTI,Automobile,17359.75,31-03-2023,2504893.17,266.77,31.08,4.15,1.16,14.0,1.7,23.85582353,Investment Worthy,3.954899872,5429.0,4604.0,1448.0,0.0,0.0,0.0,0.0,550.0,353.0,302.0
Mask Investments Ltd.,MASKINVEST,Finance,17359.75,31-03-2023,133.5,0.2,222.51,0.14,0.15,15.0,1.8,-12.04177778,Highly risky,-0.091494346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mastek Ltd.,MASTEK,IT - Software,17359.75,31-03-2023,47038.76,26.94,57.2,6.39,1.7,30.0,5.0,0.809333333,Non risky,6.362979207,12.4,13.5,8.6,1.8,3.8,7.3,13.1,20.2,13.8,20.7
Mawana Sugars Ltd.,MAWANASUG,Sugar,17359.75,31-03-2023,3524.43,4.53,19.89,0.84,1.36,12.0,1.2,-0.2645,Moderately risky,1.656732164,1438.4,909.4,909.4,2455.7,1412.5,970.4,1758.5,1952.1,753.7,409.6
Max Financial Services Ltd.,MFSL,Finance,17359.75,31-03-2023,219147.88,0.2,3218.03,3.24,0.93,15.0,1.8,-214.2453333,Highly risky,2.818046671,667.8,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mayur Uniquoters Ltd.,MAYURUNIQ,Plastic products,17359.75,31-03-2023,18462.29,22.86,18.38,2.44,1.16,15.5,2.0,1.720193548,Non risky,2.520068417,45.9,156.8,137.5,90.5,39.3,18.7,131.7,177.3,159.0,215.2
Mazda Ltd.,MAZDA,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,2482.1,67.64,9.16,1.34,1.15,17.5,2.5,7.554571429,Investment Worthy,2.122757268,0.0,0.0,0.0,0.0,0.0,0.0,4.3,8.0,7.6,2.0
Megasoft Ltd.,MEGASOFT,IT - Software,17359.75,31-03-2023,1630.32,1.41,15.63,0.97,1.0,30.0,5.0,1.426,Non risky,1.550280877,2.2,1.1,0.1,0.0,0.0,0.0,0.0,0.0,40.3,269.2
Menon Bearings Ltd.,MENONBE,Auto Ancillaries,17359.75,31-03-2023,5405.06,5.81,16.61,4.05,1.07,18.5,2.4,-0.074337838,Moderately risky,4.27983722,86.3,57.8,37.8,20.5,37.0,49.7,273.5,205.2,129.7,66.4
Metropolis Healthcare Ltd.,METROPOLIS,Healthcare,17359.75,31-03-2023,63926.27,26.05,47.92,6.83,0.77,22.0,3.0,0.380151515,Moderately risky,3.251984099,161.5,99.0,36.5,0.0,0.0,0.0,0.0,366.0,782.2,2403.8
Minda Corporation Ltd.,MINDACORP,Auto Ancillaries,17359.75,31-03-2023,51437.94,11.1,19.39,3.73,1.62,18.5,2.4,-0.112274775,Moderately risky,3.024600342,178.6,137.1,70.5,350.4,714.0,1096.0,911.0,1526.0,1231.0,1644.0
Mindteck (India) Ltd.,MINDTECK,IT - Software,17359.75,31-03-2023,2614.94,5.66,18.29,1.8,1.48,30.0,5.0,1.116333333,Non risky,2.092449083,4.6,0.0,0.0,0.0,0.0,0.0,0.0,79.3,33.4,47.2
Mirza International Ltd.,MIRZAINT,Leather,17359.75,31-03-2023,4816.34,1.65,21.14,1.06,1.37,15.0,2.0,-0.144333333,Moderately risky,1.112756264,503.8,454.4,309.7,276.9,148.2,160.3,215.7,1565.1,1380.8,36.6
Mishra Dhatu Nigam Ltd.,MIDHANI,Steel,17359.75,31-03-2023,34592.33,8.33,22.17,2.69,1.24,15.5,1.9,-0.253112054,Moderately risky,2.034048889,98.0,148.9,143.4,90.1,12.4,9.2,5.7,1.8,0.0,277.6
Mittal Life Style Ltd.,MITTAL,Textiles,17359.75,31-03-2023,285.58,0.19,51.0,0.92,0.85,15.0,1.8,-1.742111111,Highly risky,3.814900561,24.4,31.8,7.3,12.3,32.7,48.8,37.6,0.0,0.0,0.0
Modi Rubber Ltd.,MODIRUBBER,Tyres,17359.75,31-03-2023,1406.03,3.45,16.27,0.39,0.49,16.0,2.0,1.643125,Non risky,0.661937338,0.6,0.3,5.0,3.8,35.6,32.2,28.8,43.3,38.9,36.5
Moksh Ornaments Ltd.,MOKSH,"Diamond, Gems and Jewellery",17359.75,31-03-2023,477.57,1.14,7.79,0.94,0.56,20.0,3.5,1.895928571,Non risky,7.616930049,5.8,46.7,48.8,31.1,8.8,0.0,0.0,0.0,50.0,36.3
Mold-Tek Packaging Ltd.,MOLDTKPAC,Plastic products,17359.75,31-03-2023,29956.81,23.12,39.06,5.68,1.03,15.5,2.0,-1.078,Moderately risky,4.770093402,218.2,194.9,109.7,66.2,30.9,23.2,150.3,252.7,166.1,254.6
Mold-Tek Technologies Ltd.,MOLDTECH,Engineering,17359.75,31-03-2023,6894.01,10.3,23.71,6.95,0.95,16.5,2.2,-1.516060606,Moderately risky,6.067177419,7.7,1.9,2.8,14.5,8.4,3.0,0.1,17.9,28.4,41.7
Monte Carlo Fashions Ltd.,MONTECARLO,Textiles,17359.75,31-03-2023,12890.16,60.67,10.25,1.66,1.22,15.0,1.8,6.241444444,Investment Worthy,1.690593288,0.0,664.9,621.9,292.9,153.9,128.2,128.7,867.0,836.8,824.6
Morepen Laboratories Ltd.,MOREPENLAB,Pharmaceuticals,17359.75,31-03-2023,13188.15,0.9,28.52,1.73,1.36,25.0,3.5,0.094914286,Moderately risky,2.119569858,944.9,746.5,622.2,427.4,9.3,27.0,17.9,9.2,8.3,13.2
Motilal Oswal Financial Services Ltd.,MOTILALOFS,Finance,17359.75,31-03-2023,90292.13,38.3,15.93,2.03,1.12,15.0,1.8,3.520222222,Investment Worthy,0.509429529,250.0,188.3,1500.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0
Mukta Arts Ltd.,MUKTAARTS,Entertainment,17359.75,31-03-2023,1001.65,3.84,11.55,0.56,1.61,25.0,4.0,1.172,Non risky,1.020000796,170.3,150.8,88.7,447.9,391.3,442.2,438.6,495.3,495.4,476.3
Munjal Showa Ltd.,MUNJALSHOW,Auto Ancillaries,17359.75,31-03-2023,3407.57,3.42,24.91,0.52,1.45,18.5,2.4,0.328846847,Moderately risky,1.994025552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Murudeshwar Ceramics Ltd.,MURUDCERA,Ceramic Products,17359.75,31-03-2023,1730.86,1.14,26.23,0.49,1.63,15.0,2.0,-0.509666667,Moderately risky,0.85056958,548.9,461.3,315.9,262.8,269.4,322.3,230.2,98.3,163.3,176.5
Muthoot Capital Services Ltd.,MUTHOOTCAP,Finance,17359.75,31-03-2023,4233.59,46.79,5.5,0.87,1.08,15.0,1.8,5.749,Investment Worthy,0.584141631,97.5,40.5,127.0,288.2,1136.0,962.7,0.0,0.0,0.0,0.0
Muthoot Finance Ltd.,MUTHOOTFIN,Finance,17359.75,31-03-2023,393399.19,86.32,11.35,1.87,1.01,15.0,1.8,8.826444444,Investment Worthy,0.813989593,79529.5,69046.1,67125.6,52762.7,42311.9,0.0,0.0,0.0,0.0,0.0
Nahar Industrial Enterprises Ltd.,NAHARINDUS,Textiles,17359.75,31-03-2023,3910.11,12.28,7.37,0.43,1.46,15.0,1.8,2.037777778,Non risky,1.443876276,5516.4,4735.8,4208.7,3491.2,3317.8,3032.4,1874.7,1255.3,1074.6,562.5
Nahar Poly Films Ltd.,NAHARPOLY,Packaging,17359.75,31-03-2023,5620.81,12.94,17.67,1.17,1.43,17.0,2.3,1.315892583,Non risky,1.24206151,783.2,623.3,434.4,260.1,85.9,0.0,0.0,6.4,428.0,1452.8
Nahar Spinning Mills Ltd.,NAHARSPING,Textiles,17359.75,31-03-2023,8666.49,29.46,8.16,0.56,1.55,15.0,1.8,3.540888889,Investment Worthy,0.717103484,3385.7,3660.7,3462.8,2730.3,1693.5,729.4,603.3,1685.8,1911.1,1576.8
Narayana Hrudayalaya Ltd.,NH,Healthcare,17359.75,31-03-2023,158205.92,12.36,62.64,10.77,0.68,22.0,3.0,-2.881272727,Highly risky,6.010482998,0.0,2172.2,1593.4,953.7,957.0,4470.8,4619.9,5407.0,4643.4,4414.7
Natco Pharma Ltd.,NATCOPHARM,Pharmaceuticals,17359.75,31-03-2023,102794.54,34.92,16.13,2.18,0.7,25.0,3.5,4.523942857,Investment Worthy,2.599745568,1371.2,949.7,962.8,0.0,0.0,0.0,0.0,9.0,9.0,79.0
Nath Bio-Genes (India) Ltd.,NATHBIOGEN,Miscellaneous,17359.75,31-03-2023,2684.32,18.49,7.64,0.47,1.56,18.5,2.5,2.688027027,Non risky,0.752525051,12.3,14.2,7.5,150.0,200.7,3.1,5.0,3.0,6.5,6.6
National Fertilizers Ltd.,NFL,Fertilizers,17359.75,31-03-2023,35542.41,9.23,7.85,1.3,1.41,12.0,1.4,0.930261905,Non risky,1.654209279,30873.7,26318.1,17849.0,9859.9,1723.5,1146.4,2796.2,6000.0,6488.8,6304.7
Navkar Corporation Ltd.,NAVKARCORP,Miscellaneous,17359.75,31-03-2023,7962.46,3.64,14.55,0.41,1.93,18.5,2.5,0.483513514,Moderately risky,0.583226098,3535.2,3429.3,3840.4,2280.3,3288.5,3167.6,3604.2,3957.2,4686.2,5199.7
Navneet Education Ltd.,NAVNETEDUL,Media - Print/Television/Radio,17359.75,31-03-2023,21569.43,10.13,9.42,1.6,0.98,18.0,2.5,1.869666667,Non risky,2.596148092,24.2,0.0,0.0,0.0,0.0,0.0,0.0,288.3,203.7,107.9
Nelcast Ltd.,NELCAST,"Castings, Forgings & Fastners",17359.75,31-03-2023,7725.71,3.46,25.65,1.65,1.65,16.0,2.0,-0.732125,Moderately risky,2.181646257,413.7,435.6,225.1,64.6,0.0,300.0,908.8,1410.1,1074.7,1374.2
Neogen Chemicals Ltd.,NEOGEN,Chemicals,17359.75,31-03-2023,32076.95,20.07,64.09,6.65,0.89,20.0,3.5,-0.9875,Moderately risky,3.318613184,57.5,47.6,36.3,36.4,231.2,239.4,388.5,375.5,1178.2,1234.7
Nesco Ltd.,NESCO,Miscellaneous,17359.75,31-03-2023,36477.12,43.77,11.83,1.86,0.88,18.5,2.5,5.113540541,Investment Worthy,1.904612273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
Nestle India Ltd.,NESTLEIND,FMCG,17359.75,31-03-2023,1899823.48,266.64,73.9,59.45,0.55,30.0,6.0,16.74233333,Investment Worthy,16.39654163,10499.5,11894.8,154.6,167.9,331.5,351.4,351.4,1427.4,974.8,2177.8
Neuland Laboratories Ltd.,NEULANDLAB,Pharmaceuticals,17359.75,31-03-2023,23145.76,122.07,14.78,2.34,1.19,25.0,3.5,12.75722857,Investment Worthy,3.044013931,511.2,338.7,332.2,454.0,298.1,1034.9,607.1,799.5,977.2,1111.9
New Delhi Television Ltd.,NDTV,Media - Print/Television/Radio,17359.75,31-03-2023,12359.14,2.02,94.85,3.31,0.72,18.0,2.5,-4.111444444,Highly risky,1.531387169,0.0,442.6,264.1,35.6,7.1,0.0,0.0,80.0,69.9,43.1
Newgen Software Technologies Ltd.,NEWGEN,IT - Software,17359.75,31-03-2023,31529.03,22.83,19.74,3.42,1.06,30.0,5.0,2.881,Non risky,3.213935147,0.0,0.0,0.0,0.0,161.8,131.7,102.9,213.0,109.2,166.1
Nila Infrastructures Ltd.,NILAINFRA,Construction,17359.75,31-03-2023,1831.58,0.04,103.48,1.24,1.75,17.0,2.2,-5.396695187,Highly risky,0.613233899,523.9,724.8,1019.3,1313.9,579.3,607.5,886.4,999.0,1156.1,875.2
Nilkamal Ltd.,NILKAMAL,Plastic products,17359.75,31-03-2023,26204.7,77.79,22.57,2.09,1.11,15.5,2.0,7.167870968,Investment Worthy,2.931773953,1117.9,928.2,439.4,87.9,0.0,0.0,444.2,1709.5,1837.8,2625.5
Nitin Spinners Ltd.,NITINSPIN,Textiles,17359.75,31-03-2023,12663.56,28.89,7.8,1.23,1.45,15.0,1.8,3.235666667,Investment Worthy,1.308707711,1623.2,1307.0,2942.5,2409.1,3894.1,3105.0,6187.4,6763.7,5639.0,4071.9
Norben Tea & Exports Ltd.,NORBTEAEXP,Plantation & Plantation Products,17359.75,31-03-2023,94.0,0.18,44.76,0.63,0.43,16.0,2.0,-0.5245,Moderately risky,0.924958075,4.0,3.6,7.1,11.5,21.0,2.0,39.7,51.2,42.6,49.7
Nucleus Software Exports Ltd.,NUCLEUS,IT - Software,17359.75,31-03-2023,17116.19,48.39,13.21,2.91,0.94,30.0,5.0,5.876666667,Investment Worthy,3.14609676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,7.7,0.0
Oberoi Realty Ltd.,OBEROIRLTY,Realty,17359.75,31-03-2023,306371.24,19.42,43.4,4.0,1.11,12.5,1.5,-2.306666667,Highly risky,2.438635446,0.0,0.0,0.0,0.0,0.0,6786.4,5885.1,0.0,273.3,16621.1
Oil India Ltd.,OIL,Crude Oil & Natural Gas,17359.75,31-03-2023,272890.57,67.13,3.75,0.79,0.89,12.0,1.5,7.983833333,Investment Worthy,1.135631654,0.0,15152.5,83410.8,91328.4,89475.3,73655.6,72667.8,90232.4,115472.9,117404.1
Olectra Greentech Ltd.,OLECTRA,Telecomm Equipment & Infra Services,17359.75,31-03-2023,50828.5,8.61,71.88,5.99,1.61,14.0,1.8,-6.211063492,Highly risky,4.846654821,231.5,254.6,189.3,326.4,39.3,97.3,34.8,103.7,39.2,520.8
Onelife Capital Advisors Ltd.,ONELIFECAP,Finance,17359.75,31-03-2023,176.35,0.01,1763.52,0.16,1.13,15.0,1.8,-115.7858889,Highly risky,0.244335339,0.0,0.0,0.0,3.9,2.9,1.8,0.6,0.0,0.0,0.0
Onward Technologies Ltd.,ONWARDTEC,IT - Software,17359.75,31-03-2023,6431.72,6.45,44.73,3.99,1.18,30.0,5.0,0.176,Moderately risky,5.141432232,85.1,63.8,57.8,35.3,37.7,12.9,0.7,104.0,60.6,118.2
Optiemus Infracom Ltd.,OPTIEMUS,Trading,17359.75,31-03-2023,17669.41,1.08,189.99,4.31,1.36,18.5,2.5,-10.24572973,Highly risky,3.923743558,1193.8,1799.9,1883.3,1594.8,2063.3,2027.6,1900.2,1789.6,30.0,12.5
Oracle Financial Services Software Ltd.,OFSS,IT - Software,17359.75,31-03-2023,281978.79,205.16,15.91,4.71,0.73,30.0,5.0,21.31366667,Investment Worthy,3.645203596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.3,245.5,379.8
Orbit Exports Ltd.,ORBTEXP,Textiles,17359.75,31-03-2023,3137.18,11.5,10.12,1.56,1.03,15.0,1.8,1.578666667,Non risky,2.143697336,82.5,218.4,208.9,199.7,97.0,51.7,60.8,47.2,117.8,234.0
Orient Bell Ltd.,ORIENTBELL,Ceramic Products,17359.75,31-03-2023,7315.97,9.35,54.03,2.39,1.11,15.0,2.0,-1.972,Highly risky,2.291458392,716.0,778.2,514.1,426.0,370.5,273.7,451.3,412.0,305.0,65.3
Orient Cement Ltd.,ORIENTCEM,Cement,17359.75,31-03-2023,22525.32,5.58,19.71,1.4,1.45,17.5,2.5,0.421714286,Moderately risky,1.645117871,462.5,453.1,10641.4,12392.8,11884.9,11384.9,12262.5,11367.3,7838.4,1518.4
Orient Electric Ltd.,ORIENTELEC,Consumer Durables,17359.75,31-03-2023,57515.94,2.37,113.92,9.84,0.94,20.0,2.5,-7.335,Highly risky,3.987132387,0.0,0.0,0.0,0.0,561.7,343.6,250.9,430.3,345.3,377.6
Oriental Aromatics Ltd.,OAL,Chemicals,17359.75,31-03-2023,11824.18,5.62,62.5,1.89,1.18,20.0,3.5,-1.283,Moderately risky,1.58507621,526.2,340.8,104.4,0.0,426.0,211.8,117.6,23.7,2.4,450.0
Oriental Carbon & Chemicals Ltd.,OCCL,Chemicals,17359.75,31-03-2023,6695.36,44.7,14.99,1.13,1.05,20.0,3.5,5.347642857,Investment Worthy,1.216715621,772.0,640.1,440.9,213.9,635.5,686.9,716.9,1018.9,1184.7,996.5
Oriental Hotels Ltd.,ORIENTHOT,Hotels & Restaurants,17359.75,31-03-2023,14073.62,3.17,24.87,4.38,1.3,20.0,3.0,-0.6865,Moderately risky,2.006635541,1887.0,1419.6,2378.1,2229.7,3019.3,2943.4,0.0,2028.2,2326.6,2487.4
Oswal Agro Mills Ltd.,OSWALAGRO,Realty,17359.75,31-03-2023,3449.83,0.75,34.06,0.57,1.38,12.5,1.5,-1.4098,Moderately risky,0.024008662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.3,2.1
Page Industries Ltd.,PAGEIND,Readymade Garments/ Apparells,17359.75,31-03-2023,422768.63,509.34,74.42,30.84,0.83,18.0,2.5,36.63355556,Investment Worthy,11.75980166,290.5,333.2,345.4,243.0,397.8,326.2,198.7,1270.4,944.0,746.5
Paisalo Digital Ltd.,PAISALO,Finance,17359.75,31-03-2023,23663.46,2.1,25.1,2.06,0.96,15.0,1.8,-0.567777778,Moderately risky,0.882866263,661.6,219.8,80.4,21.2,950.0,1230.0,0.0,0.0,0.0,0.0
Palash Securities Ltd.,PALASHSECU,Finance,17359.75,31-03-2023,990.81,4.23,23.42,3.27,0.81,15.0,1.8,-0.765,Moderately risky,1.989442136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palred Technologies Ltd.,PALREDTEC,IT - Software,17359.75,31-03-2023,1672.8,1.41,96.69,2.59,1.08,30.0,5.0,-1.68,Highly risky,1.779243441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
Panache Digilife Ltd.,PANACHE,IT - Hardware,17359.75,31-03-2023,747.0,1.54,40.38,2.05,0.76,15.0,2.0,-1.323,Moderately risky,1.921808246,0.0,0.0,67.0,67.6,87.5,5.8,1.4,38.0,46.2,48.5
Panama Petrochem Ltd.,PANAMAPET,Petrochemicals,17359.75,31-03-2023,17676.23,29.78,9.81,2.29,1.79,12.0,1.5,1.843833333,Non risky,2.531526582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,1.5,0.3
Parag Milk Foods Ltd.,PARAGMILK,FMCG,17359.75,31-03-2023,8539.09,5.84,12.47,1.03,1.3,30.0,6.0,1.696666667,Non risky,3.920825383,0.0,2671.8,1682.7,1242.8,703.1,635.2,646.3,591.2,292.6,2523.7
Paramount Communications Ltd.,PARACABLES,Cables,17359.75,31-03-2023,6039.12,2.46,12.64,2.42,1.17,14.5,1.8,-0.140168582,Moderately risky,3.402696625,1625.7,1495.1,1160.5,886.7,1882.4,2621.7,1959.8,1987.1,1860.3,1676.2
Patel Engineering Ltd.,PATELENG,Construction,17359.75,31-03-2023,11565.58,0.39,38.26,0.4,1.88,17.0,2.2,-1.273406417,Moderately risky,0.850566514,11401.2,12412.2,16756.8,17097.9,11957.6,9209.5,9095.3,6279.8,5622.8,6088.7
Patel Integrated Logistics Ltd.,PATINTLOG,Logistics,17359.75,31-03-2023,710.44,0.32,34.16,0.61,1.51,18.0,2.2,-0.653050505,Moderately risky,1.845827815,103.9,103.4,103.7,101.2,180.2,203.9,221.9,191.1,187.6,147.0
Pennar Industries Ltd.,PENIND,Steel,17359.75,31-03-2023,9547.45,3.28,21.6,1.29,1.28,15.5,1.9,-0.024495756,Moderately risky,1.57805359,324.2,428.0,453.1,855.7,686.1,1008.3,1003.1,1348.8,1392.1,1270.9
Persistent Systems Ltd.,PERSISTENT,IT - Software,17359.75,31-03-2023,352281.04,103.41,44.58,8.94,0.84,30.0,5.0,9.227,Investment Worthy,6.868905097,14.2,31.9,24.7,25.7,21.1,16.5,12.0,198.2,310.2,615.5
Pfizer Ltd.,PFIZER,Pharmaceuticals,17359.75,31-03-2023,158614.25,127.4,27.22,4.95,0.5,25.0,3.5,12.73691429,Investment Worthy,3.181906564,0.0,0.0,25.0,25.0,25.0,0.0,0.0,886.8,426.8,1277.4
Pidilite Industries Ltd.,PIDILITIND,Chemicals,17359.75,31-03-2023,1196063.41,24.5,96.04,16.83,0.85,20.0,3.5,-5.010571429,Highly risky,6.50896333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,487.9,669.4
Piramal Enterprises Ltd.,PEL,Pharmaceuticals,17359.75,31-03-2023,161897.52,103.24,6.57,0.67,1.77,25.0,3.5,11.09977143,Investment Worthy,0.473111232,7333.3,6533.4,11950.1,56332.3,27395.2,83692.8,79795.4,39400.3,49230.9,0.0
Plastiblends India Ltd.,PLASTIBLEN,Chemicals,17359.75,31-03-2023,3924.37,9.63,15.67,0.99,1.17,20.0,3.5,1.726642857,Non risky,2.178499291,143.8,61.4,0.0,341.1,412.6,252.5,172.5,96.9,0.0,112.3
Poly Medicure Ltd.,POLYMED,Healthcare,17359.75,31-03-2023,91426.38,18.67,51.01,7.42,0.68,22.0,3.0,-0.604969697,Moderately risky,5.95118543,241.7,386.5,402.6,310.8,476.9,792.3,917.4,1146.6,617.2,309.4
Polyplex Corporation Ltd.,POLYPLEX,Packaging,17359.75,31-03-2023,35867.46,93.8,12.18,5.17,1.45,17.0,2.3,7.965703325,Investment Worthy,3.862464267,2301.7,2675.4,1793.0,923.3,341.0,460.1,1170.7,834.9,474.1,144.2
Ponni Sugars (Erode) Ltd.,PONNIERODE,Sugar,17359.75,31-03-2023,3403.25,43.53,9.09,0.75,1.05,12.0,1.2,4.9205,Investment Worthy,1.27622173,300.0,492.6,423.8,411.2,248.3,0.0,0.0,35.6,0.0,0.0
Power Mech Projects Ltd.,POWERMECH,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,36817.21,140.41,17.59,3.0,1.31,17.5,2.5,13.52585714,Investment Worthy,2.532173072,278.9,272.6,245.5,113.6,66.5,229.3,529.8,341.7,185.8,366.6
Prakash Industries Ltd.,PRAKASH,Steel,17359.75,31-03-2023,9115.27,10.64,4.79,0.31,1.91,15.5,1.9,1.681809847,Non risky,1.422790372,7885.3,7023.0,6302.9,5759.6,6019.1,6331.1,4560.3,3912.6,3739.4,3112.1
Precision Camshafts Ltd.,PRECAM,Auto Ancillaries,17359.75,31-03-2023,9042.65,6.56,14.51,1.1,1.41,18.5,2.4,1.003342342,Non risky,2.180044139,1288.5,1247.3,992.6,692.2,248.6,0.0,0.0,0.0,0.0,0.6
Precision Wires India Ltd.,PRECWIRE,Non Ferrous Metals,17359.75,31-03-2023,11443.04,3.26,19.64,2.54,1.39,14.0,1.5,-1.160190476,Moderately risky,5.461924199,79.1,30.5,0.0,0.0,0.0,0.0,164.8,119.8,74.8,29.8
Premier Explosives Ltd.,PREMEXPLN,Chemicals,17359.75,31-03-2023,4347.67,6.21,65.08,2.23,1.02,20.0,3.5,-1.290142857,Moderately risky,2.429733993,40.6,28.6,6.3,3.2,64.7,78.0,65.2,39.1,102.3,50.8
Prestige Estates Projects Ltd.,PRESTIGE,Realty,17359.75,31-03-2023,161627.42,8.0,50.43,2.43,1.24,12.5,1.5,-3.0944,Highly risky,1.127125322,1694.5,2359.5,3362.8,10317.0,6108.0,8948.0,15329.0,15291.0,10629.0,14287.0
Pricol Ltd.,PRICOLLTD,Auto Ancillaries,17359.75,31-03-2023,25259.94,8.4,24.68,3.73,1.47,18.5,2.4,-0.518220721,Moderately risky,3.645354516,0.0,0.0,20.0,0.0,134.5,184.5,969.9,2269.8,2105.0,1119.5
Prime Securities Ltd.,PRIMESECU,Finance,17359.75,31-03-2023,3585.18,1.94,57.09,3.1,1.11,15.0,1.8,-3.444222222,Highly risky,2.336444346,0.8,171.3,171.3,40.0,20.9,0.7,0.0,0.0,0.0,0.0
Procter & Gamble Health Ltd.,PGEL,Consumer Durables,17359.75,31-03-2023,77785.53,144.75,32.37,10.77,0.63,20.0,2.5,10.9185,Investment Worthy,2.793448095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0
Pudumjee Paper Products Ltd.,PDMJEPAPER,Paper,17359.75,31-03-2023,3508.4,6.2,5.96,0.88,1.24,13.5,1.6,1.388518519,Non risky,1.914295454,0.0,0.0,0.0,655.5,530.8,259.0,689.8,485.4,237.7,601.4
Punjab & Sind Bank,PSB,Banks,17359.75,31-03-2023,173850.22,1.14,22.55,1.22,1.44,12.5,1.5,-0.943333333,Moderately risky,0.149004809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Punjab Chemicals & Crop Protection Ltd.,PUNJABCHEM,Chemicals,17359.75,31-03-2023,10150.64,50.81,16.29,3.41,0.88,20.0,3.5,5.412214286,Investment Worthy,2.630887805,1811.0,1641.5,1149.0,985.4,601.5,481.9,110.0,400.5,695.1,584.3
Punjab National Bank,PNB,Banks,17359.75,31-03-2023,513113.33,1.84,25.28,0.56,1.46,12.5,1.5,-0.671733333,Moderately risky,0.001082365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Puravankara Ltd.,PURVA,Realty,17359.75,31-03-2023,15497.73,4.82,13.57,0.86,1.51,12.5,1.5,0.313066667,Moderately risky,0.751324469,7197.4,5856.1,6156.8,9329.9,2294.5,1370.7,2547.8,578.6,838.8,2043.0
Quess Corp Ltd.,QUESS,Diversified,17359.75,31-03-2023,54793.03,8.97,41.21,2.53,1.32,18.0,2.5,-0.724444444,Moderately risky,3.549531266,0.0,1.9,0.0,1.6,1487.2,1486.7,1489.5,543.6,415.8,307.9
Quick Heal Technologies Ltd.,QUICKHEAL,IT - Software,17359.75,31-03-2023,7056.17,0.68,195.46,1.68,1.39,30.0,5.0,-5.173333333,Highly risky,0.449244463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
