name,ticker,industry,NIFTY closing,Date,Market Capitalisation,EPS,P/E,P/B,Beta,Industry PE,Industry PB,Risk_Score,risk,alt-score,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Mahindra & Mahindra Financial Services Ltd.,M&MFIN,Finance,17359.75,31-03-2023,286210.51,6.71,34.55,1.67,1.75,15.0,1.8,-1.310111111,Moderately risky,0.672825546,39597.7,49535.9,55869.4,59082.4,62395.7,72130.0,99395.7,103705.5,105393.7,98737.7
Mahindra & Mahindra Ltd.,M&M,Automobile,17359.75,31-03-2023,1440876.86,53.52,21.65,3.32,1.32,14.0,1.7,3.532630252,Investment Worthy,2.377417639,440676.0,438909.6,418265.3,445895.3,495430.7,509171.9,561914.3,485226.4,466692.0,604602.6
Mahindra Lifespace Developers Ltd.,MAHICKRA,Chemicals,17359.75,31-03-2023,54458.32,1.74,202.82,3.38,1.07,20.0,3.5,-9.002714286,Highly risky,1.819712618,4222.6,4213.2,7600.4,6015.6,7532.0,5572.2,5548.5,5206.9,1363.8,4106.2
Mahindra Logistics Ltd.,MAHLOG,Logistics,17359.75,31-03-2023,25501.46,7.53,47.07,4.06,1.23,18.0,2.2,-1.937454545,Highly risky,3.077514122,15365.6,17567.0,19291.3,20085.3,25976.5,32267.0,36728.6,32742.8,29746.3,36416.9
Maithan Alloys Ltd.,MAITHANALL,Mining & Mineral products,17359.75,31-03-2023,23289.24,181.52,4.41,0.85,1.4,15.0,2.0,19.033,Investment Worthy,-0.57279316,9125.3,8634.8,9401.2,12122.1,15266.4,19079.2,20140.0,18968.0,16435.0,30923.8
Man Industries (India) Ltd.,MANINDS,Steel,17359.75,31-03-2023,5595.59,11.19,8.32,0.56,1.48,15.5,1.9,1.807488964,Non risky,1.58892215,15523.2,10467.7,14245.0,14810.0,11436.3,16300.4,22377.8,17760.2,21059.7,21312.5
Man Infraconstruction Ltd.,MANINFRA,Construction,17359.75,31-03-2023,25319.28,4.49,15.2,2.23,1.44,17.0,2.2,0.101245989,Moderately risky,3.218056429,4177.7,3223.5,2662.0,2739.6,2270.0,2848.5,2739.8,2033.4,2352.5,3121.1
Manaksia Ltd.,MANAKSIA,Non Ferrous Metals,17359.75,31-03-2023,7005.59,14.84,7.21,3.88,0.95,14.0,1.5,0.432333333,Moderately risky,4.343818639,12876.1,6174.3,242.9,583.8,527.3,1161.5,702.4,1113.6,564.0,732.2
Manaksia Steels Ltd.,MANAKSTEEL,Steel,17359.75,31-03-2023,2326.46,1.92,18.51,0.83,1.44,15.5,1.9,0.120964346,Moderately risky,2.011219893,0.0,2181.7,3416.3,3039.4,3476.7,5033.4,6912.0,4937.8,3954.2,5127.4
Manali Petrochemicals Ltd.,MANALIPETC,Petrochemicals,17359.75,31-03-2023,10371.55,2.86,21.12,1.04,1.7,12.0,1.5,-0.867333333,Moderately risky,2.851050957,5813.0,6248.2,8215.0,6563.5,6619.3,6645.8,7256.8,6862.4,9350.1,14606.4
Manappuram Finance Ltd.,MANAPPURAM,Finance,17359.75,31-03-2023,104699.03,14.61,8.47,1.17,1.47,15.0,1.8,1.776333333,Non risky,0.635297335,22669.6,21440.4,19809.4,22149.1,30084.4,29622.0,34384.2,43533.4,51996.5,46610.6
Mangalam Cement Ltd.,MANGALAM,Pharmaceuticals,17359.75,31-03-2023,7297.78,7.15,37.12,0.97,1.26,25.0,3.5,0.693057143,Moderately risky,1.107844979,8270.8,8129.1,10573.0,9763.3,10657.2,11469.5,12238.3,12579.8,13294.7,15934.1
Mangalam Global Enterprise Ltd.,MGEL,Edible Oil,17359.75,31-03-2023,2009.06,0.86,16.83,1.57,0.27,15.0,1.7,0.770470588,Non risky,5.749088623,0.6,0.4,8.8,6.7,26.9,269.0,3300.4,5753.8,9140.5,11970.8
Marathon Nextgen Realty Ltd.,MARATHON,Realty,17359.75,31-03-2023,12801.66,19.37,14.27,1.63,1.43,12.5,1.5,1.278733333,Non risky,1.582609598,961.0,717.4,713.0,2480.6,2486.4,706.8,924.3,1000.5,774.5,1851.2
Marico Ltd.,MARICO,FMCG,17359.75,31-03-2023,620421.88,9.12,52.62,16.87,0.52,30.0,6.0,-1.173666667,Moderately risky,9.930064323,35188.2,39252.6,48352.2,50663.6,51323.2,58300.0,69380.0,61620.0,73130.0,86620.0
Marine Electricals (India) Ltd.,MARINE,Capital Goods - Electrical Equipment,17359.75,31-03-2023,4397.55,1.57,22.82,2.72,0.51,18.5,2.3,0.230877791,Moderately risky,2.977274341,1002.7,1621.8,1922.9,1952.9,2118.5,2895.8,3260.4,2124.8,2034.6,3283.9
Marksans Pharma Ltd.,MARKSANS,Pharmaceuticals,17359.75,31-03-2023,31902.73,2.25,31.3,2.87,1.61,25.0,3.5,-0.457,Moderately risky,2.617283766,1999.1,3233.5,4184.1,3759.8,2372.5,3026.0,4328.2,4340.4,6307.2,7005.4
Maruti Suzuki India Ltd.,MARUTI,Automobile,17359.75,31-03-2023,2504893.17,266.77,31.08,4.15,1.16,14.0,1.7,23.85582353,Investment Worthy,3.954899872,501246.0,499344.0,562290.0,666463.0,796952.0,841679.0,888093.0,791306.0,733219.0,933481.0
Mask Investments Ltd.,MASKINVEST,Finance,17359.75,31-03-2023,133.5,0.2,222.51,0.14,0.15,15.0,1.8,-12.04177778,Highly risky,-0.091494346,2.4,0.5,3.0,2.4,4.5,4.3,1.7,1.6,1.4,2.2
Mastek Ltd.,MASTEK,IT - Software,17359.75,31-03-2023,47038.76,26.94,57.2,6.39,1.7,30.0,5.0,0.809333333,Non risky,6.362979207,4317.7,5824.9,7149.0,4005.5,1918.2,1855.5,2245.8,2123.0,2244.2,3316.9
Mawana Sugars Ltd.,MAWANASUG,Sugar,17359.75,31-03-2023,3524.43,4.53,19.89,0.84,1.36,12.0,1.2,-0.2645,Moderately risky,1.656732164,13901.5,14919.2,14919.2,16678.0,16319.6,13874.3,12348.9,14355.4,17740.1,14919.6
Max Financial Services Ltd.,MFSL,Finance,17359.75,31-03-2023,219147.88,0.2,3218.03,3.24,0.93,15.0,1.8,-214.2453333,Highly risky,2.818046671,15893.0,10631.0,5846.7,2012.4,2562.9,2642.1,3177.8,4950.2,3078.1,2020.6
Mayur Uniquoters Ltd.,MAYURUNIQ,Plastic products,17359.75,31-03-2023,18462.29,22.86,18.38,2.44,1.16,15.5,2.0,1.720193548,Non risky,2.520068417,4209.6,5186.3,5693.9,5695.7,5349.1,5771.0,5952.9,5356.2,5238.6,6556.8
Mazda Ltd.,MAZDA,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,2482.1,67.64,9.16,1.34,1.15,17.5,2.5,7.554571429,Investment Worthy,2.122757268,1325.3,1140.1,1287.7,1344.7,1246.9,1129.8,1421.1,1814.1,1548.6,1683.3
Megasoft Ltd.,MEGASOFT,IT - Software,17359.75,31-03-2023,1630.32,1.41,15.63,0.97,1.0,30.0,5.0,1.426,Non risky,1.550280877,550.6,542.3,661.3,308.9,391.1,295.2,337.8,268.4,233.3,1683.6
Menon Bearings Ltd.,MENONBE,Auto Ancillaries,17359.75,31-03-2023,5405.06,5.81,16.61,4.05,1.07,18.5,2.4,-0.074337838,Moderately risky,4.27983722,919.3,949.3,1116.4,1218.5,1242.3,1467.9,1754.1,1403.5,1509.0,1980.0
Metropolis Healthcare Ltd.,METROPOLIS,Healthcare,17359.75,31-03-2023,63926.27,26.05,47.92,6.83,0.77,22.0,3.0,0.380151515,Moderately risky,3.251984099,2019.9,2339.9,2586.8,3454.7,3852.2,5006.0,6017.5,7041.3,9852.0,12067.0
Minda Corporation Ltd.,MINDACORP,Auto Ancillaries,17359.75,31-03-2023,51437.94,11.1,19.39,3.73,1.62,18.5,2.4,-0.112274775,Moderately risky,3.024600342,6517.9,6705.6,7000.7,7671.1,8473.0,20132.0,24181.0,21789.0,23201.0,28030.0
Mindteck (India) Ltd.,MINDTECK,IT - Software,17359.75,31-03-2023,2614.94,5.66,18.29,1.8,1.48,30.0,5.0,1.116333333,Non risky,2.092449083,584.3,766.5,810.1,888.6,861.9,903.2,1103.7,943.4,1068.1,1182.2
Mirza International Ltd.,MIRZAINT,Leather,17359.75,31-03-2023,4816.34,1.65,21.14,1.06,1.37,15.0,2.0,-0.144333333,Moderately risky,1.112756264,6452.5,7080.0,9191.2,9338.4,9406.3,9747.8,11543.9,12618.5,10480.6,14034.4
Mishra Dhatu Nigam Ltd.,MIDHANI,Steel,17359.75,31-03-2023,34592.33,8.33,22.17,2.69,1.24,15.5,1.9,-0.253112054,Moderately risky,2.034048889,5860.6,5875.5,6786.1,7917.8,8337.1,7027.4,7477.6,7493.1,8332.7,8907.8
Mittal Life Style Ltd.,MITTAL,Textiles,17359.75,31-03-2023,285.58,0.19,51.0,0.92,0.85,15.0,1.8,-1.742111111,Highly risky,3.814900561,252.7,323.3,463.5,590.4,808.4,824.7,918.1,997.4,532.2,525.5
Modi Rubber Ltd.,MODIRUBBER,Tyres,17359.75,31-03-2023,1406.03,3.45,16.27,0.39,0.49,16.0,2.0,1.643125,Non risky,0.661937338,543.0,227.9,254.1,233.9,250.1,460.7,302.6,318.2,342.4,335.2
Moksh Ornaments Ltd.,MOKSH,"Diamond, Gems and Jewellery",17359.75,31-03-2023,477.57,1.14,7.79,0.94,0.56,20.0,3.5,1.895928571,Non risky,7.616930049,773.4,809.5,1109.1,1430.1,2399.3,3100.2,3814.7,3486.7,3398.7,3249.2
Mold-Tek Packaging Ltd.,MOLDTKPAC,Plastic products,17359.75,31-03-2023,29956.81,23.12,39.06,5.68,1.03,15.5,2.0,-1.078,Moderately risky,4.770093402,2149.9,2844.4,3195.1,3094.4,3393.9,3513.4,3959.6,4396.8,4797.1,6330.3
Mold-Tek Technologies Ltd.,MOLDTECH,Engineering,17359.75,31-03-2023,6894.01,10.3,23.71,6.95,0.95,16.5,2.2,-1.516060606,Moderately risky,6.067177419,317.9,355.0,421.2,518.3,598.4,655.3,800.3,914.2,811.4,931.5
Monte Carlo Fashions Ltd.,MONTECARLO,Textiles,17359.75,31-03-2023,12890.16,60.67,10.25,1.66,1.22,15.0,1.8,6.241444444,Investment Worthy,1.690593288,0.0,5183.1,6015.4,6390.3,6093.1,5941.6,6746.0,7371.3,7062.6,10231.8
Morepen Laboratories Ltd.,MOREPENLAB,Pharmaceuticals,17359.75,31-03-2023,13188.15,0.9,28.52,1.73,1.36,25.0,3.5,0.094914286,Moderately risky,2.119569858,3150.2,3444.2,3792.2,4628.3,5512.2,5643.6,7209.2,8014.1,11241.9,14621.4
Motilal Oswal Financial Services Ltd.,MOTILALOFS,Finance,17359.75,31-03-2023,90292.13,38.3,15.93,2.03,1.12,15.0,1.8,3.520222222,Investment Worthy,0.509429529,962.9,1048.8,1384.6,1114.6,1361.6,13936.0,13240.3,14297.8,22272.0,26191.8
Mukta Arts Ltd.,MUKTAARTS,Entertainment,17359.75,31-03-2023,1001.65,3.84,11.55,0.56,1.61,25.0,4.0,1.172,Non risky,1.020000796,2634.4,2996.3,1160.1,689.1,803.7,259.8,309.5,325.8,298.1,645.6
Munjal Showa Ltd.,MUNJALSHOW,Auto Ancillaries,17359.75,31-03-2023,3407.57,3.42,24.91,0.52,1.45,18.5,2.4,0.328846847,Moderately risky,1.994025552,17303.8,17407.9,17930.0,16394.9,16080.9,16361.4,16926.9,13130.0,11093.6,10781.1
Murudeshwar Ceramics Ltd.,MURUDCERA,Ceramic Products,17359.75,31-03-2023,1730.86,1.14,26.23,0.49,1.63,15.0,2.0,-0.509666667,Moderately risky,0.85056958,1550.5,1541.5,1480.6,1236.0,1115.1,1220.1,1276.3,1117.0,817.7,1243.2
Muthoot Capital Services Ltd.,MUTHOOTCAP,Finance,17359.75,31-03-2023,4233.59,46.79,5.5,0.87,1.08,15.0,1.8,5.749,Investment Worthy,0.584141631,1072.3,1588.6,1914.9,2285.0,2844.3,3981.1,5186.0,5868.1,5086.5,4113.1
Muthoot Finance Ltd.,MUTHOOTFIN,Finance,17359.75,31-03-2023,393399.19,86.32,11.35,1.87,1.01,15.0,1.8,8.826444444,Investment Worthy,0.813989593,53871.3,49584.8,43246.4,48750.1,57467.0,63331.7,68806.3,87228.0,105743.7,110986.0
Nahar Industrial Enterprises Ltd.,NAHARINDUS,Textiles,17359.75,31-03-2023,3910.11,12.28,7.37,0.43,1.46,15.0,1.8,2.037777778,Non risky,1.443876276,17242.0,18610.4,18130.6,17818.2,17374.8,17693.3,18800.6,15849.4,14268.0,20232.1
Nahar Poly Films Ltd.,NAHARPOLY,Packaging,17359.75,31-03-2023,5620.81,12.94,17.67,1.17,1.43,17.0,2.3,1.315892583,Non risky,1.24206151,2412.7,3325.8,3377.2,2963.6,2900.6,2633.5,2684.7,2823.3,3090.1,4957.0
Nahar Spinning Mills Ltd.,NAHARSPING,Textiles,17359.75,31-03-2023,8666.49,29.46,8.16,0.56,1.55,15.0,1.8,3.540888889,Investment Worthy,0.717103484,19699.9,22111.6,21609.3,20472.3,21541.7,21422.0,23184.4,20910.7,21188.2,36092.9
Narayana Hrudayalaya Ltd.,NH,Healthcare,17359.75,31-03-2023,158205.92,12.36,62.64,10.77,0.68,22.0,3.0,-2.881272727,Highly risky,6.010482998,0.0,10913.0,13176.2,14853.0,16700.0,18662.1,20960.3,22650.0,17304.4,25183.8
Natco Pharma Ltd.,NATCOPHARM,Pharmaceuticals,17359.75,31-03-2023,102794.54,34.92,16.13,2.18,0.7,25.0,3.5,4.523942857,Investment Worthy,2.599745568,5770.6,6438.8,7405.3,10721.0,20318.0,21479.0,21161.0,19140.0,17570.0,18624.0
Nath Bio-Genes (India) Ltd.,NATHBIOGEN,Miscellaneous,17359.75,31-03-2023,2684.32,18.49,7.64,0.47,1.56,18.5,2.5,2.688027027,Non risky,0.752525051,1269.1,1727.2,1859.8,1629.8,1703.8,1925.9,2339.7,2838.8,3092.8,2802.0
National Fertilizers Ltd.,NFL,Fertilizers,17359.75,31-03-2023,35542.41,9.23,7.85,1.3,1.41,12.0,1.4,0.930261905,Non risky,1.654209279,67833.6,84459.0,90947.6,82336.3,80061.4,92928.6,124862.2,131957.9,119391.1,158943.0
Navkar Corporation Ltd.,NAVKARCORP,Miscellaneous,17359.75,31-03-2023,7962.46,3.64,14.55,0.41,1.93,18.5,2.5,0.483513514,Moderately risky,0.583226098,3380.0,3701.9,3320.2,3796.0,3840.2,4311.3,4838.3,5681.1,6741.8,8610.3
Navneet Education Ltd.,NAVNETEDUL,Media - Print/Television/Radio,17359.75,31-03-2023,21569.43,10.13,9.42,1.6,0.98,18.0,2.5,1.869666667,Non risky,2.596148092,8115.6,8816.2,9794.9,9691.5,11138.0,11614.4,13801.8,14671.9,8180.4,11488.4
Nelcast Ltd.,NELCAST,"Castings, Forgings & Fastners",17359.75,31-03-2023,7725.71,3.46,25.65,1.65,1.65,16.0,2.0,-0.732125,Moderately risky,2.181646257,5763.1,5822.0,6133.0,6292.1,6450.2,7670.5,8649.2,5803.6,6198.5,9367.4
Neogen Chemicals Ltd.,NEOGEN,Chemicals,17359.75,31-03-2023,32076.95,20.07,64.09,6.65,0.89,20.0,3.5,-0.9875,Moderately risky,3.318613184,736.8,829.3,852.8,1009.8,1109.6,1837.3,2562.6,3479.2,4014.5,4885.9
Nesco Ltd.,NESCO,Miscellaneous,17359.75,31-03-2023,36477.12,43.77,11.83,1.86,0.88,18.5,2.5,5.113540541,Investment Worthy,1.904612273,1653.7,1830.5,2242.4,2970.8,3515.4,3404.5,3920.7,4741.1,3561.5,3856.8
Nestle India Ltd.,NESTLEIND,FMCG,17359.75,31-03-2023,1899823.48,266.64,73.9,59.45,0.55,30.0,6.0,16.74233333,Investment Worthy,16.39654163,86553.1,95159.2,102723.9,85925.7,96466.9,103691.0,118868.8,130123.8,139035.9,153360.5
Neuland Laboratories Ltd.,NEULANDLAB,Pharmaceuticals,17359.75,31-03-2023,23145.76,122.07,14.78,2.34,1.19,25.0,3.5,12.75722857,Investment Worthy,3.044013931,4764.6,4781.6,4771.0,5191.0,5888.9,5337.0,6703.2,7666.0,9530.0,9531.5
New Delhi Television Ltd.,NDTV,Media - Print/Television/Radio,17359.75,31-03-2023,12359.14,2.02,94.85,3.31,0.72,18.0,2.5,-4.111444444,Highly risky,1.531387169,4098.3,3642.4,4353.3,4343.9,3902.2,3120.8,2742.3,2418.5,2523.8,2808.5
Newgen Software Technologies Ltd.,NEWGEN,IT - Software,17359.75,31-03-2023,31529.03,22.83,19.74,3.42,1.06,30.0,5.0,2.881,Non risky,3.213935147,1939.3,2413.2,2938.3,3154.9,3913.8,4671.0,5722.7,5982.4,6247.0,7407.2
Nila Infrastructures Ltd.,NILAINFRA,Construction,17359.75,31-03-2023,1831.58,0.04,103.48,1.24,1.75,17.0,2.2,-5.396695187,Highly risky,0.613233899,976.1,1001.5,1317.4,1975.3,2052.9,2216.3,2343.6,2641.0,1127.6,1068.2
Nilkamal Ltd.,NILKAMAL,Plastic products,17359.75,31-03-2023,26204.7,77.79,22.57,2.09,1.11,15.5,2.0,7.167870968,Investment Worthy,2.931773953,18453.0,17514.6,19189.5,20006.0,21068.7,21159.4,23292.5,20923.6,19028.4,28145.0
Nitin Spinners Ltd.,NITINSPIN,Textiles,17359.75,31-03-2023,12663.56,28.89,7.8,1.23,1.45,15.0,1.8,3.235666667,Investment Worthy,1.308707711,4463.7,4887.1,6217.3,7675.9,9341.9,11526.3,12467.9,14406.4,16263.2,26941.6
Norben Tea & Exports Ltd.,NORBTEAEXP,Plantation & Plantation Products,17359.75,31-03-2023,94.0,0.18,44.76,0.63,0.43,16.0,2.0,-0.5245,Moderately risky,0.924958075,48.1,45.1,43.7,49.0,51.1,54.1,54.9,49.6,75.4,60.4
Nucleus Software Exports Ltd.,NUCLEUS,IT - Software,17359.75,31-03-2023,17116.19,48.39,13.21,2.91,0.94,30.0,5.0,5.876666667,Investment Worthy,3.14609676,2262.7,2720.8,3088.5,3291.3,3316.2,3791.1,4399.1,5079.6,4947.1,4822.9
Oberoi Realty Ltd.,OBEROIRLTY,Realty,17359.75,31-03-2023,306371.24,19.42,43.4,4.0,1.11,12.5,1.5,-2.306666667,Highly risky,2.438635446,7454.9,7083.9,7612.2,13491.6,9492.0,10833.4,11584.0,7439.1,9232.1,10748.1
Oil India Ltd.,OIL,Crude Oil & Natural Gas,17359.75,31-03-2023,272890.57,67.13,3.75,0.79,0.89,12.0,1.5,7.983833333,Investment Worthy,1.135631654,114780.2,112379.0,111553.9,111586.3,111920.7,121406.4,151716.2,142989.3,118302.0,164609.3
Olectra Greentech Ltd.,OLECTRA,Telecomm Equipment & Infra Services,17359.75,31-03-2023,50828.5,8.61,71.88,5.99,1.61,14.0,1.8,-6.211063492,Highly risky,4.846654821,775.2,880.9,1008.4,1031.2,1152.7,1715.6,3054.5,4224.2,2904.0,5960.5
Onelife Capital Advisors Ltd.,ONELIFECAP,Finance,17359.75,31-03-2023,176.35,0.01,1763.52,0.16,1.13,15.0,1.8,-115.7858889,Highly risky,0.244335339,2.7,9.6,36.8,20.9,7.4,36.9,37.2,64.1,52.2,63.9
Onward Technologies Ltd.,ONWARDTEC,IT - Software,17359.75,31-03-2023,6431.72,6.45,44.73,3.99,1.18,30.0,5.0,0.176,Moderately risky,5.141432232,687.8,747.1,876.6,907.5,995.7,1131.9,1232.0,1870.9,1821.9,2399.9
Optiemus Infracom Ltd.,OPTIEMUS,Trading,17359.75,31-03-2023,17669.41,1.08,189.99,4.31,1.36,18.5,2.5,-10.24572973,Highly risky,3.923743558,28349.8,41109.9,25653.7,19196.7,10921.0,6234.0,4544.8,3463.1,4238.6,4736.4
Oracle Financial Services Software Ltd.,OFSS,IT - Software,17359.75,31-03-2023,281978.79,205.16,15.91,4.71,0.73,30.0,5.0,21.31366667,Investment Worthy,3.645203596,34422.9,38042.2,37593.3,37574.5,41547.0,39771.8,37885.3,37213.7,37917.6,41584.1
Orbit Exports Ltd.,ORBTEXP,Textiles,17359.75,31-03-2023,3137.18,11.5,10.12,1.56,1.03,15.0,1.8,1.578666667,Non risky,2.143697336,1222.7,1392.7,1588.3,1495.1,1344.4,1338.3,1382.5,1446.6,692.8,1275.5
Orient Bell Ltd.,ORIENTBELL,Ceramic Products,17359.75,31-03-2023,7315.97,9.35,54.03,2.39,1.11,15.0,2.0,-1.972,Highly risky,2.291458392,6238.3,6361.8,7545.9,7596.8,7074.8,7025.5,5843.8,5061.5,5164.4,6700.0
Orient Cement Ltd.,ORIENTCEM,Cement,17359.75,31-03-2023,22525.32,5.58,19.71,1.4,1.45,17.5,2.5,0.421714286,Moderately risky,1.645117871,17446.3,17025.2,18355.6,18091.9,23181.6,24814.8,26868.8,26127.9,25852.8,30824.7
Orient Electric Ltd.,ORIENTELEC,Consumer Durables,17359.75,31-03-2023,57515.94,2.37,113.92,9.84,0.94,20.0,2.5,-7.335,Highly risky,3.987132387,0.0,0.0,0.0,0.0,2370.2,16703.7,19419.3,21600.4,21247.7,25596.8
Oriental Aromatics Ltd.,OAL,Chemicals,17359.75,31-03-2023,11824.18,5.62,62.5,1.89,1.18,20.0,3.5,-1.283,Moderately risky,1.58507621,2488.3,3369.0,3846.5,3784.0,4577.2,5109.4,7615.9,7662.0,7113.1,8731.6
Oriental Carbon & Chemicals Ltd.,OCCL,Chemicals,17359.75,31-03-2023,6695.36,44.7,14.99,1.13,1.05,20.0,3.5,5.347642857,Investment Worthy,1.216715621,2446.5,2765.1,3081.3,2940.3,3174.5,3404.6,3984.3,3565.9,3470.0,3961.9
Oriental Hotels Ltd.,ORIENTHOT,Hotels & Restaurants,17359.75,31-03-2023,14073.62,3.17,24.87,4.38,1.3,20.0,3.0,-0.6865,Moderately risky,2.006635541,3131.2,3061.1,3109.8,3166.2,3451.4,3688.9,4629.9,3013.6,1238.7,2257.4
Oswal Agro Mills Ltd.,OSWALAGRO,Realty,17359.75,31-03-2023,3449.83,0.75,34.06,0.57,1.38,12.5,1.5,-1.4098,Moderately risky,0.024008662,473.5,196.0,509.1,304.1,323.0,421.7,217.2,405.3,225.4,127.7
Page Industries Ltd.,PAGEIND,Readymade Garments/ Apparells,17359.75,31-03-2023,422768.63,509.34,74.42,30.84,0.83,18.0,2.5,36.63355556,Investment Worthy,11.75980166,9375.5,11948.2,15697.3,18060.7,21548.1,25735.8,28915.0,29704.2,28547.5,39074.5
Paisalo Digital Ltd.,PAISALO,Finance,17359.75,31-03-2023,23663.46,2.1,25.1,2.06,0.96,15.0,1.8,-0.567777778,Moderately risky,0.882866263,2190.5,2088.7,1798.1,1933.7,2495.2,2924.8,3177.4,3374.5,3121.9,3564.1
Palash Securities Ltd.,PALASHSECU,Finance,17359.75,31-03-2023,990.81,4.23,23.42,3.27,0.81,15.0,1.8,-0.765,Moderately risky,1.989442136,0.0,0.0,0.0,0.0,0.4,2.2,4.3,4.4,33.3,24.3
Palred Technologies Ltd.,PALREDTEC,IT - Software,17359.75,31-03-2023,1672.8,1.41,96.69,2.59,1.08,30.0,5.0,-1.68,Highly risky,1.779243441,341.7,1977.6,83.9,22.0,11.8,23.2,15.4,19.6,23.2,61.3
Panache Digilife Ltd.,PANACHE,IT - Hardware,17359.75,31-03-2023,747.0,1.54,40.38,2.05,0.76,15.0,2.0,-1.323,Moderately risky,1.921808246,0.0,0.0,434.5,498.4,607.7,779.6,940.7,719.9,792.3,885.6
Panama Petrochem Ltd.,PANAMAPET,Petrochemicals,17359.75,31-03-2023,17676.23,29.78,9.81,2.29,1.79,12.0,1.5,1.843833333,Non risky,2.531526582,6971.0,6467.1,7953.0,7236.8,7953.9,11910.2,10812.8,8169.8,12089.9,15451.1
Parag Milk Foods Ltd.,PARAGMILK,FMCG,17359.75,31-03-2023,8539.09,5.84,12.47,1.03,1.3,30.0,6.0,1.696666667,Non risky,3.920825383,0.0,10752.3,14294.3,16247.6,17105.7,19237.5,23522.7,23947.1,17986.7,20345.7
Paramount Communications Ltd.,PARACABLES,Cables,17359.75,31-03-2023,6039.12,2.46,12.64,2.42,1.17,14.5,1.8,-0.140168582,Moderately risky,3.402696625,5688.1,4609.9,5069.6,3530.4,4417.1,4734.3,6329.7,6096.2,5219.4,5852.2
Patel Engineering Ltd.,PATELENG,Construction,17359.75,31-03-2023,11565.58,0.39,38.26,0.4,1.88,17.0,2.2,-1.273406417,Moderately risky,0.850566514,27556.3,24948.0,21445.4,23946.0,30941.0,40643.8,22623.3,27623.4,17867.4,31748.6
Patel Integrated Logistics Ltd.,PATINTLOG,Logistics,17359.75,31-03-2023,710.44,0.32,34.16,0.61,1.51,18.0,2.2,-0.653050505,Moderately risky,1.845827815,5803.4,5440.2,5896.6,5141.5,4587.3,4290.9,4533.3,3666.2,2173.2,2369.5
Pennar Industries Ltd.,PENIND,Steel,17359.75,31-03-2023,9547.45,3.28,21.6,1.29,1.28,15.5,1.9,-0.024495756,Moderately risky,1.57805359,10188.8,9052.1,9540.7,9879.5,10744.1,18187.1,21425.6,21179.5,15543.1,20134.0
Persistent Systems Ltd.,PERSISTENT,IT - Software,17359.75,31-03-2023,352281.04,103.41,44.58,8.94,0.84,30.0,5.0,9.227,Investment Worthy,6.868905097,10265.2,12224.3,13435.7,15422.7,18284.3,18773.6,20720.7,22762.1,25992.5,37137.7
Pfizer Ltd.,PFIZER,Pharmaceuticals,17359.75,31-03-2023,158614.25,127.4,27.22,4.95,0.5,25.0,3.5,12.73691429,Investment Worthy,3.181906564,16186.0,12743.4,19980.4,21906.3,22735.2,20944.8,22488.9,23801.7,23196.7,26957.1
Pidilite Industries Ltd.,PIDILITIND,Chemicals,17359.75,31-03-2023,1196063.41,24.5,96.04,16.83,0.85,20.0,3.5,-5.010571429,Highly risky,6.50896333,36251.8,41688.3,47242.0,51336.8,54209.8,56739.2,63382.6,64844.5,62898.2,89381.5
Piramal Enterprises Ltd.,PEL,Pharmaceuticals,17359.75,31-03-2023,161897.52,103.24,6.57,0.67,1.77,25.0,3.5,11.09977143,Investment Worthy,0.473111232,18247.5,23331.2,57747.9,39691.8,43898.4,39394.0,41424.9,29425.7,22559.8,39556.8
Plastiblends India Ltd.,PLASTIBLEN,Chemicals,17359.75,31-03-2023,3924.37,9.63,15.67,0.99,1.17,20.0,3.5,1.726642857,Non risky,2.178499291,4387.7,5024.3,5329.5,5635.7,5950.7,5823.8,6280.5,6090.2,5809.3,7235.8
Poly Medicure Ltd.,POLYMED,Healthcare,17359.75,31-03-2023,91426.38,18.67,51.01,7.42,0.68,22.0,3.0,-0.604969697,Moderately risky,5.95118543,2568.4,3280.8,4063.1,4086.0,4602.2,5240.7,6027.4,6647.4,7668.2,9183.4
Polyplex Corporation Ltd.,POLYPLEX,Packaging,17359.75,31-03-2023,35867.46,93.8,12.18,5.17,1.45,17.0,2.3,7.965703325,Investment Worthy,3.862464267,10717.6,12208.0,11417.7,10369.2,10438.4,11683.9,15395.6,15153.0,16820.6,21736.1
Ponni Sugars (Erode) Ltd.,PONNIERODE,Sugar,17359.75,31-03-2023,3403.25,43.53,9.09,0.75,1.05,12.0,1.2,4.9205,Investment Worthy,1.27622173,2228.8,1823.5,1798.0,1923.4,5150.5,3942.3,1885.1,3173.0,2625.5,2953.2
Power Mech Projects Ltd.,POWERMECH,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,36817.21,140.41,17.59,3.0,1.31,17.5,2.5,13.52585714,Investment Worthy,2.532173072,9375.7,11987.8,13615.2,13677.2,12988.4,13174.6,17509.3,20536.8,17745.4,26565.4
Prakash Industries Ltd.,PRAKASH,Steel,17359.75,31-03-2023,9115.27,10.64,4.79,0.31,1.91,15.5,1.9,1.681809847,Non risky,1.422790372,27970.4,28988.7,31683.9,22860.1,24181.2,30214.8,35950.8,29805.9,32299.7,39372.0
